street,name,type,oneway,node,lat,lon
13226439,Bluehills Road,residential,n/a,712803741,39.2047786,-96.5741573
13226439,Bluehills Road,residential,n/a,5859457432,39.2047049,-96.5741842
13226439,Bluehills Road,residential,n/a,122011688,39.2046546,-96.5742397
13226439,Bluehills Road,residential,n/a,5859457438,39.2046197,-96.5743786
13226439,Bluehills Road,residential,n/a,5859457439,39.2046124,-96.5746039
13226439,Bluehills Road,residential,n/a,122011668,39.2046140,-96.5752506
13226440,Bluehills Road,residential,n/a,696427461,39.2053798,-96.5752542
13226440,Bluehills Road,residential,n/a,5325128696,39.2054910,-96.5758867
13226440,Bluehills Road,residential,n/a,5325133821,39.2054946,-96.5759102
13226440,Bluehills Road,residential,n/a,121996739,39.2055160,-96.5760322
13226442,Raspberry Circle,residential,n/a,122011703,39.2090288,-96.5524647
13226442,Raspberry Circle,residential,n/a,122011708,39.2094284,-96.5523176
13226458,Chippewa Circle,residential,n/a,122011842,39.1923688,-96.6246325
13226458,Chippewa Circle,residential,n/a,122011844,39.1923619,-96.6253911
13226459,Manfax Street,residential,n/a,121996165,39.2076421,-96.5670802
13226459,Manfax Street,residential,n/a,4256555276,39.2077129,-96.5671229
13226459,Manfax Street,residential,n/a,122011850,39.2083858,-96.5675284
13226459,Manfax Street,residential,n/a,4256555265,39.2088899,-96.5678440
13226459,Manfax Street,residential,n/a,122011857,39.2091288,-96.5679936
13226463,Stratford Drive,residential,n/a,122011874,39.1706707,-96.6201180
13226463,Stratford Drive,residential,n/a,5507189025,39.1708350,-96.6200322
13226463,Stratford Drive,residential,n/a,122011878,39.1708867,-96.6200052
13226463,Stratford Drive,residential,n/a,122011882,39.1711445,-96.6197584
13226463,Stratford Drive,residential,n/a,122011883,39.1713160,-96.6193430
13226463,Stratford Drive,residential,n/a,122011886,39.1713529,-96.6190990
13226463,Stratford Drive,residential,n/a,122011888,39.1713490,-96.6188099
13226463,Stratford Drive,residential,n/a,122011892,39.1713068,-96.6182639
13226471,Little Kitten Avenue,residential,n/a,122011924,39.1990024,-96.6274027
13226471,Little Kitten Avenue,residential,n/a,777975416,39.1986816,-96.6278447
13226471,Little Kitten Avenue,residential,n/a,5353480535,39.1984241,-96.6282083
13226471,Little Kitten Avenue,residential,n/a,777975757,39.1983681,-96.6282874
13226477,Poliska Lane,residential,n/a,8945199336,39.1716127,-96.5943021
13226477,Poliska Lane,residential,n/a,2684579737,39.1716519,-96.5947037
13226477,Poliska Lane,residential,n/a,877327891,39.1718191,-96.5952510
13226477,Poliska Lane,residential,n/a,122012042,39.1718820,-96.5954900
13226477,Poliska Lane,residential,n/a,2122820758,39.1720944,-96.5964125
13226477,Poliska Lane,residential,n/a,122012044,39.1722673,-96.5969235
13226477,Poliska Lane,residential,n/a,2122820761,39.1723784,-96.5972592
13226477,Poliska Lane,residential,n/a,2122820762,39.1725040,-96.5975362
13226477,Poliska Lane,residential,n/a,122012047,39.1726596,-96.5977977
13226477,Poliska Lane,residential,n/a,122012049,39.1727636,-96.5979604
13226477,Poliska Lane,residential,n/a,2122820773,39.1728764,-96.5980571
13226477,Poliska Lane,residential,n/a,122012053,39.1729508,-96.5981001
13226477,Poliska Lane,residential,n/a,122012056,39.1730362,-96.5980911
13226477,Poliska Lane,residential,n/a,2122820777,39.1731486,-96.5980080
13226480,Todd Road,residential,n/a,122012076,39.1943943,-96.5854817
13226480,Todd Road,residential,n/a,4375107574,39.1943944,-96.5856223
13226480,Todd Road,residential,n/a,8621047992,39.1943980,-96.5870830
13226480,Todd Road,residential,n/a,5775566567,39.1943954,-96.5878693
13226480,Todd Road,residential,n/a,5845095696,39.1943955,-96.5880490
13226480,Todd Road,residential,n/a,122012077,39.1943957,-96.5884294
13226480,Todd Road,residential,n/a,5845095694,39.1943899,-96.5887553
13226480,Todd Road,residential,n/a,5845173566,39.1943829,-96.5891539
13226480,Todd Road,residential,n/a,122012081,39.1943815,-96.5892338
13226480,Todd Road,residential,n/a,5845173565,39.1943804,-96.5893111
13226480,Todd Road,residential,n/a,122012085,39.1943694,-96.5901061
13226480,Todd Road,residential,n/a,122012092,39.1943628,-96.5910705
13226480,Todd Road,residential,n/a,122012095,39.1943708,-96.5920216
13226480,Todd Road,residential,n/a,3659517567,39.1943707,-96.5921041
13226480,Todd Road,residential,n/a,5845173559,39.1943698,-96.5929737
13226480,Todd Road,residential,n/a,121999990,39.1943697,-96.5930942
13226480,Todd Road,residential,n/a,5845173560,39.1943715,-96.5932003
13226480,Todd Road,residential,n/a,1484467915,39.1943758,-96.5933571
13226480,Todd Road,residential,n/a,1484467917,39.1945266,-96.5938778
13226480,Todd Road,residential,n/a,122012097,39.1945379,-96.5941499
13226480,Todd Road,residential,n/a,122012100,39.1945210,-96.5952363
13226495,Fox Meadows,residential,n/a,122007053,39.2047212,-96.6232137
13226495,Fox Meadows,residential,n/a,1907718653,39.2047895,-96.6231830
13226495,Fox Meadows,residential,n/a,765969489,39.2048686,-96.6231475
13226495,Fox Meadows,residential,n/a,122012186,39.2049799,-96.6231344
13226495,Fox Meadows,residential,n/a,765969334,39.2051134,-96.6231656
13226495,Fox Meadows,residential,n/a,765969293,39.2053062,-96.6231963
13226495,Fox Meadows,residential,n/a,122012189,39.2054698,-96.6231756
13226495,Fox Meadows,residential,n/a,122012205,39.2056537,-96.6231237
13226495,Fox Meadows,residential,n/a,765969329,39.2057514,-96.6230997
13226495,Fox Meadows,residential,n/a,122012208,39.2057883,-96.6230906
13226495,Fox Meadows,residential,n/a,765969401,39.2058682,-96.6230616
13226495,Fox Meadows,residential,n/a,765969317,39.2059391,-96.6230629
13226495,Fox Meadows,residential,n/a,765969442,39.2059910,-96.6230694
13226495,Fox Meadows,residential,n/a,765969480,39.2060199,-96.6230861
13226495,Fox Meadows,residential,n/a,765969309,39.2060389,-96.6231170
13226495,Fox Meadows,residential,n/a,765969515,39.2060409,-96.6232278
13226495,Fox Meadows,residential,n/a,765969342,39.2060369,-96.6232678
13226495,Fox Meadows,residential,n/a,765969514,39.2060199,-96.6232974
13226495,Fox Meadows,residential,n/a,765969339,39.2059870,-96.6233219
13226495,Fox Meadows,residential,n/a,765969289,39.2059521,-96.6233296
13226495,Fox Meadows,residential,n/a,765969395,39.2059051,-96.6233193
13226495,Fox Meadows,residential,n/a,765969427,39.2058742,-96.6232871
13226495,Fox Meadows,residential,n/a,765969534,39.2058542,-96.6232330
13226495,Fox Meadows,residential,n/a,765969472,39.2058283,-96.6231750
13226495,Fox Meadows,residential,n/a,765969308,39.2057973,-96.6231299
13226495,Fox Meadows,residential,n/a,765969329,39.2057514,-96.6230997
13226497,Galaxy Drive,residential,n/a,122012220,39.1673629,-96.5991223
13226497,Galaxy Drive,residential,n/a,8598924925,39.1667833,-96.5991423
13226497,Galaxy Drive,residential,n/a,122012223,39.1666513,-96.5991469
13226497,Galaxy Drive,residential,n/a,122012226,39.1660146,-96.5991603
13226497,Galaxy Drive,residential,n/a,877568243,39.1655573,-96.5991783
13226502,Stratton Circle,residential,n/a,122012302,39.1841906,-96.5887993
13226502,Stratton Circle,residential,n/a,6996817557,39.1841900,-96.5888753
13226502,Stratton Circle,residential,n/a,2025116501,39.1841839,-96.5896875
13226502,Stratton Circle,residential,n/a,122012304,39.1842066,-96.5898168
13226504,Mundell Circle,residential,n/a,122010084,39.2122751,-96.6207393
13226504,Mundell Circle,residential,n/a,122012308,39.2123759,-96.6213454
13226507,Bentwood Drive,residential,n/a,122012324,39.1631541,-96.6022478
13226507,Bentwood Drive,residential,n/a,122012325,39.1631305,-96.6019435
13226507,Bentwood Drive,residential,n/a,1499656737,39.1631224,-96.6016298
13226507,Bentwood Drive,residential,n/a,877567810,39.1631395,-96.6014609
13226507,Bentwood Drive,residential,n/a,1499656738,39.1631769,-96.6012604
13226507,Bentwood Drive,residential,n/a,8598905000,39.1631855,-96.6012385
13226507,Bentwood Drive,residential,n/a,1499656739,39.1632444,-96.6010873
13226507,Bentwood Drive,residential,n/a,1499656740,39.1633339,-96.6009110
13226507,Bentwood Drive,residential,n/a,877568154,39.1634427,-96.6007605
13226507,Bentwood Drive,residential,n/a,122033232,39.1636393,-96.6005841
13226509,Oakdale Drive,residential,n/a,122012367,39.1822486,-96.5958631
13226509,Oakdale Drive,residential,n/a,122012373,39.1832039,-96.5958627
13226509,Oakdale Drive,residential,n/a,122012375,39.1838071,-96.5958625
13226509,Oakdale Drive,residential,n/a,122012383,39.1842648,-96.5958623
13226509,Oakdale Drive,residential,n/a,122012385,39.1851820,-96.5958620
13226509,Oakdale Drive,residential,n/a,1209625568,39.1861171,-96.5958616
13226509,Oakdale Drive,residential,n/a,122012388,39.1862010,-96.5958616
13226511,Waters Street,residential,n/a,122012396,39.1893681,-96.6142092
13226511,Waters Street,residential,n/a,3667901435,39.1894734,-96.6142100
13226511,Waters Street,residential,n/a,5487740696,39.1894949,-96.6142102
13226511,Waters Street,residential,n/a,799868864,39.1896864,-96.6142117
13226511,Waters Street,residential,n/a,799869796,39.1902156,-96.6142159
13226511,Waters Street,residential,n/a,799869149,39.1903788,-96.6142172
13226511,Waters Street,residential,n/a,799869479,39.1905443,-96.6142185
13226511,Waters Street,residential,n/a,5888760224,39.1906686,-96.6142194
13226511,Waters Street,residential,n/a,5888760217,39.1907869,-96.6142204
13226511,Waters Street,residential,n/a,122012403,39.1913450,-96.6142248
13226511,Waters Street,residential,n/a,5538399952,39.1926453,-96.6142351
13226511,Waters Street,residential,n/a,122010858,39.1927831,-96.6142362
13226513,Fairchild Avenue,residential,n/a,122012414,39.1841351,-96.5782549
13226513,Fairchild Avenue,residential,n/a,3665314643,39.1841347,-96.5783523
13226513,Fairchild Avenue,residential,n/a,5515630865,39.1841345,-96.5783904
13226513,Fairchild Avenue,residential,n/a,122012417,39.1841294,-96.5795130
13226513,Fairchild Avenue,residential,n/a,3665384723,39.1841236,-96.5806858
13226513,Fairchild Avenue,residential,n/a,121997141,39.1841237,-96.5807316
13226513,Fairchild Avenue,residential,n/a,3665384722,39.1841228,-96.5808011
13226513,Fairchild Avenue,residential,n/a,4376747492,39.1840937,-96.5830746
13226513,Fairchild Avenue,residential,n/a,3665384931,39.1840935,-96.5830865
13226513,Fairchild Avenue,residential,n/a,122012420,39.1840924,-96.5831716
13226513,Fairchild Avenue,residential,n/a,1136230454,39.1840921,-96.5832594
13226513,Fairchild Avenue,residential,n/a,4376747491,39.1840920,-96.5832758
13226513,Fairchild Avenue,residential,n/a,1136230437,39.1841063,-96.5853476
13226513,Fairchild Avenue,residential,n/a,122012422,39.1841040,-96.5854396
13226513,Fairchild Avenue,residential,n/a,1136678753,39.1840777,-96.5864928
13226513,Fairchild Avenue,residential,n/a,121999213,39.1840768,-96.5872814
13226513,Fairchild Avenue,residential,n/a,122012425,39.1840718,-96.5879612
13226513,Fairchild Avenue,residential,n/a,5870238159,39.1840719,-96.5880015
13226513,Fairchild Avenue,residential,n/a,1136678721,39.1840587,-96.5880387
13226513,Fairchild Avenue,residential,n/a,1136678748,39.1840249,-96.5880575
13226513,Fairchild Avenue,residential,n/a,1136678738,39.1839861,-96.5880606
13226513,Fairchild Avenue,residential,n/a,1136678704,39.1839547,-96.5880575
13226513,Fairchild Avenue,residential,n/a,1136678696,39.1839358,-96.5880311
13226513,Fairchild Avenue,residential,n/a,1136678731,39.1839256,-96.5879857
13226513,Fairchild Avenue,residential,n/a,1136678687,39.1839290,-96.5872863
13226513,Fairchild Avenue,residential,n/a,6023154505,39.1839394,-96.5865116
13226513,Fairchild Avenue,residential,n/a,6418296246,39.1839617,-96.5864915
13226513,Fairchild Avenue,residential,n/a,1136678729,39.1839893,-96.5864915
13226513,Fairchild Avenue,residential,n/a,1136678753,39.1840777,-96.5864928
13226515,Meadowood Circle,residential,n/a,122003478,39.2131246,-96.6144074
13226515,Meadowood Circle,residential,n/a,5839173552,39.2131429,-96.6143175
13226515,Meadowood Circle,residential,n/a,122012428,39.2132203,-96.6139155
13226515,Meadowood Circle,residential,n/a,122012431,39.2132595,-96.6134847
13226515,Meadowood Circle,residential,n/a,122012432,39.2132507,-96.6131118
13226515,Meadowood Circle,residential,n/a,122012435,39.2132204,-96.6127270
13226528,Christy Drive,residential,n/a,705742746,39.1943385,-96.6447423
13226528,Christy Drive,residential,n/a,5487740685,39.1945022,-96.6446482
13226528,Christy Drive,residential,n/a,4516557202,39.1945568,-96.6446109
13226528,Christy Drive,residential,n/a,4516557203,39.1947043,-96.6445894
13226528,Christy Drive,residential,n/a,122012553,39.1947927,-96.6445961
13226528,Christy Drive,residential,n/a,4516557205,39.1950390,-96.6446323
13226528,Christy Drive,residential,n/a,4516557204,39.1951710,-96.6446551
13226528,Christy Drive,residential,n/a,705742756,39.1956179,-96.6446390
13226528,Christy Drive,residential,n/a,5487740684,39.1959947,-96.6446536
13226528,Christy Drive,residential,n/a,122012555,39.1962691,-96.6446538
13226531,Griffith Terrace,residential,n/a,121996142,39.2077056,-96.5591965
13226531,Griffith Terrace,residential,n/a,5782021752,39.2076345,-96.5591959
13226531,Griffith Terrace,residential,n/a,122012568,39.2075593,-96.5591953
13226531,Griffith Terrace,residential,n/a,944361579,39.2074763,-96.5591658
13226531,Griffith Terrace,residential,n/a,944360598,39.2073985,-96.5591014
13226531,Griffith Terrace,residential,n/a,122012571,39.2073392,-96.5590149
13226531,Griffith Terrace,residential,n/a,122012574,39.2068650,-96.5582575
13226531,Griffith Terrace,residential,n/a,944360460,39.2067991,-96.5581981
13226531,Griffith Terrace,residential,n/a,944359288,39.2067091,-96.5581546
13226531,Griffith Terrace,residential,n/a,944359068,39.2065823,-96.5581467
13226531,Griffith Terrace,residential,n/a,944361354,39.2062295,-96.5581427
13226531,Griffith Terrace,residential,n/a,944360917,39.2061364,-96.5581585
13226531,Griffith Terrace,residential,n/a,944360253,39.2060505,-96.5581995
13226531,Griffith Terrace,residential,n/a,122012576,39.2059742,-96.5582668
13226531,Griffith Terrace,residential,n/a,122012578,39.2058520,-96.5583838
13226532,Griffith Terrace,residential,n/a,122012595,39.2055592,-96.5579136
13226532,Griffith Terrace,residential,n/a,122012578,39.2058520,-96.5583838
13226532,Griffith Terrace,residential,n/a,122012598,39.2070682,-96.5603364
13226532,Griffith Terrace,residential,n/a,944361400,39.2071494,-96.5604392
13226532,Griffith Terrace,residential,n/a,944361599,39.2072363,-96.5605151
13226532,Griffith Terrace,residential,n/a,944359302,39.2073476,-96.5605761
13226532,Griffith Terrace,residential,n/a,944359542,39.2074575,-96.5606058
13226532,Griffith Terrace,residential,n/a,122012602,39.2075579,-96.5606183
13226532,Griffith Terrace,residential,n/a,5782030360,39.2076328,-96.5606185
13226532,Griffith Terrace,residential,n/a,121996148,39.2077093,-96.5606187
13226538,Robin Road,residential,n/a,122012654,39.1981048,-96.6230677
13226538,Robin Road,residential,n/a,122012657,39.1980940,-96.6242652
13226540,Kerr Drive,residential,n/a,121991794,39.1990021,-96.5920894
13226540,Kerr Drive,residential,n/a,1484442889,39.1990960,-96.5920927
13226540,Kerr Drive,residential,n/a,122012666,39.1994925,-96.5920943
13226550,Barbara Lane,residential,n/a,122012849,39.2019769,-96.6335361
13226550,Barbara Lane,residential,n/a,3667907283,39.2019837,-96.6336144
13226550,Barbara Lane,residential,n/a,122012856,39.2020658,-96.6342316
13226550,Barbara Lane,residential,n/a,4845834158,39.2020866,-96.6344220
13226550,Barbara Lane,residential,n/a,777976090,39.2021200,-96.6345763
13226550,Barbara Lane,residential,n/a,122012860,39.2022039,-96.6346780
13226552,Hobbs Drive,residential,n/a,698278849,39.1981938,-96.6074763
13226552,Hobbs Drive,residential,n/a,877603528,39.1981935,-96.6073810
13226552,Hobbs Drive,residential,n/a,1855077547,39.1981937,-96.6072622
13226552,Hobbs Drive,residential,n/a,122012868,39.1981958,-96.6070931
13226552,Hobbs Drive,residential,n/a,1855077542,39.1982044,-96.6069462
13226552,Hobbs Drive,residential,n/a,1855077536,39.1982154,-96.6068269
13226552,Hobbs Drive,residential,n/a,1855077562,39.1982250,-96.6067349
13226552,Hobbs Drive,residential,n/a,122012873,39.1982366,-96.6066493
13226552,Hobbs Drive,residential,n/a,1855077533,39.1982548,-96.6065352
13226552,Hobbs Drive,residential,n/a,1678595284,39.1982759,-96.6064284
13226552,Hobbs Drive,residential,n/a,1855077543,39.1982892,-96.6063607
13226552,Hobbs Drive,residential,n/a,122012875,39.1983119,-96.6062788
13226552,Hobbs Drive,residential,n/a,1855077558,39.1983402,-96.6061759
13226552,Hobbs Drive,residential,n/a,1855077553,39.1983784,-96.6060543
13226552,Hobbs Drive,residential,n/a,709874389,39.1984285,-96.6059087
13226552,Hobbs Drive,residential,n/a,1855077539,39.1984757,-96.6057669
13226552,Hobbs Drive,residential,n/a,1678595294,39.1985147,-96.6056201
13226552,Hobbs Drive,residential,n/a,1855077541,39.1985647,-96.6054376
13226552,Hobbs Drive,residential,n/a,121994375,39.1985918,-96.6053055
13226552,Hobbs Drive,residential,n/a,1855077534,39.1986096,-96.6052055
13226552,Hobbs Drive,residential,n/a,1855077540,39.1986238,-96.6051164
13226552,Hobbs Drive,residential,n/a,1855077560,39.1986367,-96.6050009
13226552,Hobbs Drive,residential,n/a,1855077554,39.1986456,-96.6048952
13226552,Hobbs Drive,residential,n/a,1855077544,39.1986522,-96.6047810
13226552,Hobbs Drive,residential,n/a,1855077556,39.1986553,-96.6046788
13226552,Hobbs Drive,residential,n/a,1855077537,39.1986572,-96.6045298
13226552,Hobbs Drive,residential,n/a,122012879,39.1986555,-96.6043005
13226552,Hobbs Drive,residential,n/a,122000935,39.1986463,-96.6032379
13226552,Hobbs Drive,residential,n/a,1855077545,39.1986417,-96.6028009
13226552,Hobbs Drive,residential,n/a,1855077550,39.1986399,-96.6022347
13226552,Hobbs Drive,residential,n/a,122012884,39.1986380,-96.6020968
13226552,Hobbs Drive,residential,n/a,1855077548,39.1986337,-96.6018737
13226552,Hobbs Drive,residential,n/a,1855077538,39.1986303,-96.6016978
13226552,Hobbs Drive,residential,n/a,1855077557,39.1986248,-96.6015223
13226552,Hobbs Drive,residential,n/a,1855077551,39.1986162,-96.6013331
13226552,Hobbs Drive,residential,n/a,1855077555,39.1985981,-96.6009303
13226552,Hobbs Drive,residential,n/a,1855077561,39.1985817,-96.6005458
13226552,Hobbs Drive,residential,n/a,1855077549,39.1985680,-96.6002012
13226552,Hobbs Drive,residential,n/a,122012886,39.1985588,-96.5999668
13226552,Hobbs Drive,residential,n/a,1855077559,39.1985580,-96.5998713
13226552,Hobbs Drive,residential,n/a,1855077552,39.1985589,-96.5997779
13226552,Hobbs Drive,residential,n/a,1855077546,39.1985613,-96.5994625
13226552,Hobbs Drive,residential,n/a,1855077535,39.1985700,-96.5990791
13226552,Hobbs Drive,residential,n/a,3665433300,39.1985883,-96.5982608
13226552,Hobbs Drive,residential,n/a,122012890,39.1985906,-96.5981562
13226555,Brush Creek Lane,residential,n/a,122001646,39.1744686,-96.6062581
13226555,Brush Creek Lane,residential,n/a,122012928,39.1745398,-96.6063144
13226555,Brush Creek Lane,residential,n/a,811036844,39.1746269,-96.6064006
13226555,Brush Creek Lane,residential,n/a,811036445,39.1747345,-96.6064636
13226555,Brush Creek Lane,residential,n/a,811036742,39.1748631,-96.6064552
13226555,Brush Creek Lane,residential,n/a,811036609,39.1749544,-96.6064132
13226559,Dimrill Stair,residential,n/a,122012948,39.1804994,-96.6110140
13226559,Dimrill Stair,residential,n/a,122012966,39.1804886,-96.6111959
13226559,Dimrill Stair,residential,n/a,122012971,39.1805029,-96.6116621
13226559,Dimrill Stair,residential,n/a,122012975,39.1805352,-96.6117744
13226559,Dimrill Stair,residential,n/a,122012978,39.1806025,-96.6119076
13226559,Dimrill Stair,residential,n/a,122012981,39.1807122,-96.6120205
13226559,Dimrill Stair,residential,n/a,122012984,39.1809304,-96.6121214
13226569,Huntington Square,residential,n/a,122007049,39.2046788,-96.6230442
13226569,Huntington Square,residential,n/a,1907718618,39.2046033,-96.6230645
13226569,Huntington Square,residential,n/a,765969298,39.2044691,-96.6231007
13226569,Huntington Square,residential,n/a,765969430,39.2042684,-96.6231078
13226569,Huntington Square,residential,n/a,122013105,39.2041467,-96.6231558
13226572,Wilmar Drive,residential,n/a,122013114,39.1732101,-96.5949409
13226572,Wilmar Drive,residential,n/a,877575207,39.1731867,-96.5954569
13226572,Wilmar Drive,residential,n/a,877574969,39.1732575,-96.5956816
13226572,Wilmar Drive,residential,n/a,122013117,39.1733826,-96.5958200
13226572,Wilmar Drive,residential,n/a,877575218,39.1736880,-96.5958935
13226572,Wilmar Drive,residential,n/a,877574997,39.1737631,-96.5959538
13226572,Wilmar Drive,residential,n/a,122013120,39.1738222,-96.5960800
13226572,Wilmar Drive,residential,n/a,877575052,39.1738042,-96.5965676
13226572,Wilmar Drive,residential,n/a,122013123,39.1737084,-96.5968419
13226572,Wilmar Drive,residential,n/a,877575091,39.1735138,-96.5970773
13226572,Wilmar Drive,residential,n/a,122013127,39.1732690,-96.5972163
13226576,Sunnyside Drive,residential,n/a,122006072,39.2162034,-96.6098690
13226576,Sunnyside Drive,residential,n/a,771085178,39.2161870,-96.6158492
13226576,Sunnyside Drive,residential,n/a,122000493,39.2161599,-96.6159525
13226600,University Drive,residential,n/a,122010798,39.1929799,-96.5951824
13226600,University Drive,residential,n/a,3659517581,39.1930691,-96.5951855
13226600,University Drive,residential,n/a,5845173553,39.1930882,-96.5951862
13226600,University Drive,residential,n/a,122012100,39.1945210,-96.5952363
13226600,University Drive,residential,n/a,122013442,39.1965931,-96.5952605
13226602,Deerfield Square,residential,n/a,122007062,39.2050872,-96.6239407
13226602,Deerfield Square,residential,n/a,1907718692,39.2050251,-96.6239929
13226602,Deerfield Square,residential,n/a,122013452,39.2048802,-96.6241148
13226602,Deerfield Square,residential,n/a,765969312,39.2047745,-96.6241996
13226602,Deerfield Square,residential,n/a,765969444,39.2046597,-96.6242722
13226602,Deerfield Square,residential,n/a,765969517,39.2045595,-96.6243197
13226602,Deerfield Square,residential,n/a,122013455,39.2044503,-96.6243536
13226602,Deerfield Square,residential,n/a,122013457,39.2043506,-96.6243776
13226602,Deerfield Square,residential,n/a,765969343,39.2042862,-96.6243941
13226602,Deerfield Square,residential,n/a,765969294,39.2042223,-96.6244070
13226602,Deerfield Square,residential,n/a,765969402,39.2041495,-96.6244160
13226602,Deerfield Square,residential,n/a,765969428,39.2040996,-96.6244148
13226602,Deerfield Square,residential,n/a,765969288,39.2040666,-96.6243877
13226602,Deerfield Square,residential,n/a,765969482,39.2040476,-96.6243388
13226602,Deerfield Square,residential,n/a,765969311,39.2040457,-96.6243001
13226602,Deerfield Square,residential,n/a,765969332,39.2040516,-96.6242396
13226602,Deerfield Square,residential,n/a,765969450,39.2040666,-96.6241983
13226602,Deerfield Square,residential,n/a,765969392,39.2040966,-96.6241597
13226602,Deerfield Square,residential,n/a,765969511,39.2041375,-96.6241545
13226602,Deerfield Square,residential,n/a,765969530,39.2041814,-96.6241558
13226602,Deerfield Square,residential,n/a,765969369,39.2042134,-96.6241764
13226602,Deerfield Square,residential,n/a,765969304,39.2042293,-96.6242138
13226602,Deerfield Square,residential,n/a,765969423,39.2042383,-96.6242615
13226602,Deerfield Square,residential,n/a,765969303,39.2042493,-96.6243053
13226602,Deerfield Square,residential,n/a,765969421,39.2042872,-96.6243388
13226602,Deerfield Square,residential,n/a,765969330,39.2043162,-96.6243568
13226602,Deerfield Square,residential,n/a,122013457,39.2043506,-96.6243776
13226607,Redwood Place,residential,n/a,122013682,39.2057833,-96.5496089
13226607,Redwood Place,residential,n/a,122013473,39.2057746,-96.5488406
13226607,Redwood Place,residential,n/a,122013476,39.2057841,-96.5482447
13226607,Redwood Place,residential,n/a,122013479,39.2058250,-96.5481321
13226610,North 15th Street,residential,n/a,122013487,39.1816237,-96.5794812
13226610,North 15th Street,residential,n/a,4376747481,39.1821463,-96.5794878
13226610,North 15th Street,residential,n/a,122012417,39.1841294,-96.5795130
13226613,North 15th Street,residential,n/a,121995265,39.1795130,-96.5799682
13226613,North 15th Street,residential,n/a,4378747148,39.1796657,-96.5799683
13226613,North 15th Street,residential,n/a,4378747155,39.1797328,-96.5799684
13226613,North 15th Street,residential,n/a,8609665167,39.1799867,-96.5799618
13226613,North 15th Street,residential,n/a,4376747462,39.1800932,-96.5799591
13226613,North 15th Street,residential,n/a,122013497,39.1806124,-96.5799689
13226613,North 15th Street,residential,n/a,4376747471,39.1811213,-96.5799551
13226613,North 15th Street,residential,n/a,122013500,39.1816236,-96.5799437
13226622,Colorado Street,residential,n/a,122013572,39.1764895,-96.5866037
13226622,Colorado Street,residential,n/a,720504222,39.1764269,-96.5849776
13226622,Colorado Street,residential,n/a,720504226,39.1764244,-96.5849145
13226622,Colorado Street,residential,n/a,8628657174,39.1764092,-96.5838912
13226622,Colorado Street,residential,n/a,4376747440,39.1764019,-96.5834045
13226622,Colorado Street,residential,n/a,122013567,39.1764021,-96.5832743
13226622,Colorado Street,residential,n/a,5208759987,39.1764014,-96.5831836
13226622,Colorado Street,residential,n/a,4376747439,39.1764013,-96.5831739
13226622,Colorado Street,residential,n/a,5208759993,39.1763955,-96.5817740
13226622,Colorado Street,residential,n/a,122013564,39.1763950,-96.5816588
13226622,Colorado Street,residential,n/a,4396619309,39.1763740,-96.5800872
13226622,Colorado Street,residential,n/a,122013561,39.1763732,-96.5800291
13226622,Colorado Street,residential,n/a,4396619308,39.1763727,-96.5799577
13226622,Colorado Street,residential,n/a,122005219,39.1763632,-96.5784073
13226622,Colorado Street,residential,n/a,4396619305,39.1763577,-96.5768114
13226622,Colorado Street,residential,n/a,121965371,39.1763573,-96.5767010
13226622,Colorado Street,residential,n/a,4396619304,39.1763563,-96.5766036
13226622,Colorado Street,residential,n/a,122013559,39.1763329,-96.5750104
13226622,Colorado Street,residential,n/a,4396619295,39.1763161,-96.5735153
13226622,Colorado Street,residential,n/a,122013556,39.1763146,-96.5733834
13226622,Colorado Street,residential,n/a,4396619293,39.1763146,-96.5732807
13226622,Colorado Street,residential,n/a,122005364,39.1763081,-96.5717567
13226622,Colorado Street,residential,n/a,4396618785,39.1762929,-96.5702521
13226622,Colorado Street,residential,n/a,122003942,39.1762918,-96.5701437
13226622,Colorado Street,residential,n/a,4396618784,39.1762914,-96.5700382
13226622,Colorado Street,residential,n/a,122013552,39.1762777,-96.5685144
13226627,North 11th Street,residential,n/a,121995262,39.1794682,-96.5733427
13226627,North 11th Street,residential,n/a,3665357137,39.1795899,-96.5733400
13226627,North 11th Street,residential,n/a,2716458585,39.1800202,-96.5733306
13226627,North 11th Street,residential,n/a,122013581,39.1805483,-96.5733132
13226632,Blueberry Drive,residential,n/a,121965820,39.2064188,-96.5497688
13226632,Blueberry Drive,residential,n/a,122013664,39.2071333,-96.5497801
13226632,Blueberry Drive,residential,n/a,5826365376,39.2072084,-96.5497813
13226632,Blueberry Drive,residential,n/a,122013669,39.2074647,-96.5497854
13226635,Patricia Place,residential,n/a,122013682,39.2057833,-96.5496089
13226635,Patricia Place,residential,n/a,121999241,39.2057757,-96.5509609
13226635,Patricia Place,residential,n/a,944358963,39.2057859,-96.5528948
13226635,Patricia Place,residential,n/a,944360810,39.2057829,-96.5530211
13226635,Patricia Place,residential,n/a,944360995,39.2057573,-96.5530740
13226635,Patricia Place,residential,n/a,122013687,39.2057072,-96.5530972
13226635,Patricia Place,residential,n/a,122013691,39.2052277,-96.5530941
13226635,Patricia Place,residential,n/a,122000012,39.2046935,-96.5530813
13226635,Patricia Place,residential,n/a,122013696,39.2040950,-96.5530799
13226636,Patricia Place,residential,n/a,122013706,39.2041008,-96.5496041
13226636,Patricia Place,residential,n/a,122013719,39.2051935,-96.5496118
13226636,Patricia Place,residential,n/a,122013682,39.2057833,-96.5496089
